armed,age,gender,is_black,city,signs_of_mental_illness,threat,flee,body_camera,population,percent_completed_hs,poverty_rate,median_income,share_black,share_not_black
Yes,38,M,No,"Alamogordo, NM",No,Yes,Yes,Yes,31103,88.8,20.5,42517,5.4,94.6
Yes,40,M,No,"Parker, CO",Yes,Yes,Yes,Yes,52696,98.0,4.2,100469,1.5,98.5
Yes,22,M,No,"Round Lake, IL",No,Yes,No,No,18467,86.1,5.8,72659,4.8,95.2
No,25,M,No,"East Wenatchee, WA",No,No,No,No,13818,81.4,16.9,53206,0.3,99.7
Yes,36,M,No,"Temple, TX",No,Yes,Yes,No,73055,87.9,17.9,47475,16.9,83.1
Yes,65,M,No,"Spencer, WV",Yes,Yes,Yes,No,2129,75.1,30.8,22453,0.0,100.0
Yes,55,M,Yes,"Albany, GA",No,Yes,No,No,74033,79.9,33.8,29676,71.6,28.400000000000006
No,35,M,No,"Titusville, FL",No,No,No,No,45547,90.2,18.8,40830,13.5,86.5
Yes,64,M,No,"Auburn, WA",Yes,Yes,No,No,79179,87.6,15.9,59347,4.9,95.1
No,36,M,No,"Auburn, WA",No,No,Yes,No,79179,87.6,15.9,59347,4.9,95.1
Yes,86,M,No,"Saratoga, CA",No,Yes,No,No,30913,98.2,3.6,169189,0.3,99.7
No,25,M,No,"Colton, CA",No,No,Yes,No,54493,70.1,22.1,41565,9.7,90.3
No,29,M,No,"Winooski, VT",No,No,Yes,Yes,7208,85.0,26.1,45974,6.9,93.1
Yes,42,M,No,"Beaumont, CA",No,Yes,No,No,45161,86.8,11.8,64830,6.2,93.8
Yes,55,M,No,"Rutherfordton, NC",Yes,Yes,No,No,4069,87.1,17.8,39274,10.4,89.6
Yes,22,M,No,"St. Cloud, MN",No,Yes,No,No,67762,91.4,23.3,45437,7.8,92.2
Yes,22,M,No,"Port St. Lucie, FL",Yes,Yes,No,No,183445,87.2,15.0,49813,16.3,83.7
Yes,25,M,Yes,"Port St. Lucie, FL",Yes,Yes,No,No,183445,87.2,15.0,49813,16.3,83.7
No,23,M,No,"Louisville, NE",No,No,No,No,1214,91.5,4.4,51806,0.5,99.5
Yes,25,M,No,"Claremont, NH",Yes,Yes,No,No,13002,87.2,14.1,45859,0.6,99.4
Yes,52,M,No,"Garden, ID",No,Yes,Yes,No,11757,90.0,19.1,38086,1.0,99.0
Yes,32,M,No,"Little Rock, AR",Yes,Yes,No,No,198374,90.7,17.8,46085,42.3,57.7
Yes,46,M,Yes,"Little Rock, AR",No,Yes,No,No,198374,90.7,17.8,46085,42.3,57.7
Yes,54,M,No,"Little Rock, AR",No,Yes,Yes,No,198374,90.7,17.8,46085,42.3,57.7
Yes,22,M,No,"Little Rock, AR",No,Yes,No,No,198374,90.7,17.8,46085,42.3,57.7
No,38,M,No,"Groveton, TX",No,No,No,No,1036,73.0,39.7,30684,13.0,87.0
No,18,M,Yes,"Newark, NJ",No,No,No,No,280518,72.3,29.7,33139,52.4,47.6
No,18,M,Yes,"Newark, NJ",No,No,No,No,280518,72.3,29.7,33139,52.4,47.6
Yes,23,M,Yes,"Newark, NJ",No,Yes,No,No,280518,72.3,29.7,33139,52.4,47.6
Yes,37,M,Yes,"Newark, NJ",No,Yes,No,No,280518,72.3,29.7,33139,52.4,47.6
Yes,24,M,No,"Newark, NJ",No,Yes,Yes,No,280518,72.3,29.7,33139,52.4,47.6
Yes,32,M,Yes,"Campobello, SC",No,Yes,Yes,No,558,82.2,23.8,36458,9.4,90.6
Yes,37,M,No,"Belleville, MI",No,Yes,Yes,No,3894,84.5,16.3,45452,14.1,85.9
Yes,36,M,Yes,"Markham, IL",No,Yes,No,No,12603,83.1,25.8,34433,81.0,19.0
Yes,49,M,No,"Ventnor, NJ",No,Yes,No,No,10191,88.0,14.2,50978,4.3,95.7
Yes,26,M,No,"Springdale, AR",No,Yes,No,No,78693,71.7,23.3,42319,1.8,98.2
Yes,35,M,No,"Moncks Corner, SC",No,Yes,Yes,No,10111,84.7,14.2,48325,36.0,64.0
Yes,49,M,No,"Benton, AR",No,Yes,No,No,35041,87.0,11.4,51778,6.0,94.0
Yes,17,M,No,"Benton, AR",Yes,Yes,Yes,No,35041,87.0,11.4,51778,6.0,94.0
Yes,21,M,No,"Federal Way, WA",Yes,Yes,No,No,96553,89.9,15.4,55673,9.7,90.3
Yes,39,M,No,"Wetumka, OK",No,Yes,No,No,1215,74.4,27.0,23200,4.6,95.4
Yes,50,M,No,"Lumberton, NC",No,Yes,No,No,21143,74.1,34.8,31245,37.2,62.8
No,27,M,No,"Irvine, CA",Yes,Yes,No,No,265576,96.3,12.3,92278,1.8,98.2
Yes,26,M,No,"Westlake, OH",No,Yes,Yes,No,32365,96.0,4.6,76449,1.6,98.4
Yes,30,M,No,"Concord, CA",No,Yes,No,No,128977,87.1,13.3,68318,3.6,96.4
Yes,22,M,No,"Morehead, KY",No,Yes,No,No,7724,85.4,36.1,36026,3.2,96.8
Yes,46,M,No,"Grants Pass, OR",Yes,Yes,No,No,37204,89.2,21.2,34224,0.5,99.5
Yes,38,M,No,"Kent, WA",No,Yes,No,No,130482,85.4,15.5,60191,11.3,88.7
Yes,20,M,Yes,"Kent, WA",No,Yes,Yes,No,130482,85.4,15.5,60191,11.3,88.7
Yes,32,M,No,"Santa Cruz, CA",Yes,Yes,No,No,64431,92.8,23.8,62164,1.8,98.2
Yes,28,M,Yes,"Benton Harbor, MI",No,Yes,No,Yes,9904,70.5,50.3,18085,89.2,10.799999999999997
Yes,34,M,No,"Paris, KY",No,Yes,No,No,9851,82.9,22.8,37109,11.5,88.5
Yes,38,M,No,"Willoughby, OH",No,No,Yes,No,22795,92.8,7.9,51708,3.1,96.9
Yes,21,M,No,"Westover, AL",Yes,Yes,No,No,1594,85.2,13.4,58906,2.5,97.5
Yes,45,M,No,"Peterson, MN",No,Yes,No,No,197,90.5,7.9,51250,0.0,100.0
Yes,38,M,No,"Edmonton, KY",No,Yes,No,No,1590,73.3,29.7,21649,1.8,98.2
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,93.0,9.1,72399,1.5,98.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,93.0,9.1,72399,3.5,96.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,93.0,9.1,55221,1.5,98.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,93.0,9.1,55221,3.5,96.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,93.0,8.9,72399,1.5,98.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,93.0,8.9,72399,3.5,96.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,93.0,8.9,55221,1.5,98.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,93.0,8.9,55221,3.5,96.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,90.3,9.1,72399,1.5,98.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,90.3,9.1,72399,3.5,96.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,90.3,9.1,55221,1.5,98.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,90.3,9.1,55221,3.5,96.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,90.3,8.9,72399,1.5,98.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,90.3,8.9,72399,3.5,96.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,90.3,8.9,55221,1.5,98.5
Yes,37,M,No,"Lincoln, CA",Yes,Yes,No,No,46925,90.3,8.9,55221,3.5,96.5
Yes,25,M,Yes,"Carrollton, TX",No,Yes,No,No,134273,85.3,9.5,69368,8.4,91.6
No,36,M,No,"Bartlesville, OK",No,Yes,No,No,36453,91.0,15.7,50280,3.1,96.9
No,24,M,No,"Elberton, GA",No,Yes,Yes,No,4368,74.4,32.9,25763,44.4,55.6
Yes,37,M,No,"Morris, MN",No,Yes,Yes,No,5355,88.4,27.6,41991,1.3,98.7
Yes,45,M,No,"North Royalton, OH",Yes,Yes,No,No,30325,94.0,5.8,64745,1.1,98.9
Yes,38,M,No,"Leedey, OK",No,Yes,Yes,No,447,91.6,7.0,55833,0.5,99.5
Yes,39,F,Yes,"Torrance, CA",Yes,Yes,Yes,No,146382,93.5,7.0,79549,2.7,97.3
Yes,31,F,No,"Brookville, OH",No,Yes,Yes,No,5881,91.8,8.9,44875,0.4,99.6
Yes,23,M,Yes,"Salisbury, NC",No,Yes,No,No,33604,82.4,23.3,36701,37.7,62.3
Yes,56,F,No,"Loganville, GA",No,Yes,No,No,11566,87.4,9.2,57045,22.1,77.9
No,26,M,No,"Palm Springs, CA",No,No,No,No,47579,87.5,18.9,44075,4.4,95.6
Yes,36,M,No,"Okemah, OK",No,Yes,Yes,No,3183,79.5,31.1,30086,3.0,97.0
Yes,56,M,No,"Clendenin, WV",No,Yes,No,No,1156,82.2,12.6,42461,0.2,99.8
Yes,34,M,No,"Gladewater, TX",No,Yes,Yes,Yes,6310,81.1,28.1,37819,17.6,82.4
Yes,43,M,No,"Bowling Green, KY",No,No,Yes,No,66298,84.8,28.1,35604,13.9,86.1
Yes,26,M,No,"Ashtabula, OH",No,Yes,Yes,No,18239,80.9,34.8,28265,8.9,91.1
Yes,36,M,No,"Show Low, AZ",No,Yes,No,No,10960,88.7,18.4,42614,0.4,99.6
Yes,41,M,No,"San Angelo, TX",No,No,No,No,99724,82.9,16.1,44802,4.6,95.4
Yes,38,M,No,"Bloomsburg, PA",Yes,Yes,No,No,14264,87.8,34.1,28071,6.2,93.8
Yes,37,M,No,"Webster, TX",No,Yes,No,No,11154,83.5,17.6,44758,13.6,86.4
Yes,25,M,Yes,"Ludowici, GA",No,Yes,No,No,2142,82.3,14.9,37250,32.0,68.0
Yes,48,M,No,"Casa Grande, AZ",Yes,Yes,No,No,54210,86.4,16.9,44348,4.6,95.4
Yes,15,M,No,"Watsonville, CA",No,Yes,Yes,Yes,53740,56.3,19.7,46018,0.7,99.3
Yes,27,M,No,"Lompoc, CA",Yes,Yes,Yes,No,43576,74.7,21.3,44866,5.7,94.3
Yes,45,M,No,"La Mirada, CA",No,Yes,No,No,49003,88.8,7.5,79330,2.3,97.7
Yes,45,M,No,"Jackson, TN",Yes,Yes,No,No,66742,87.5,24.0,38153,45.7,54.3
Yes,23,M,Yes,"Hattiesburg, MS",No,Yes,Yes,No,46259,84.6,37.8,26852,53.0,47.0
No,20,M,No,"Surprise, AZ",No,Yes,Yes,No,132654,92.9,9.8,59916,5.1,94.9
Yes,50,M,No,"Olathe, KS",No,Yes,No,No,135917,94.0,6.9,77335,5.3,94.7
Yes,41,M,Yes,"Hickory, NC",No,Yes,Yes,No,40448,84.3,17.5,43338,14.3,85.7
Yes,33,M,No,"Hickory, NC",No,Yes,No,Yes,40448,84.3,17.5,43338,14.3,85.7
Yes,55,M,No,"Friendswood, TX",No,Yes,Yes,Yes,39360,95.0,5.7,91458,3.4,96.6
Yes,29,M,No,"Avon, IN",Yes,Yes,No,No,16853,94.2,3.3,91393,5.9,94.1
No,31,M,No,"Iva, SC",No,Yes,Yes,No,1286,66.4,26.9,23641,6.4,93.6
Yes,83,M,No,"Dover, AR",No,Yes,No,No,1401,85.2,23.6,33917,0.4,99.6
Yes,33,M,No,"Tuscumbia, AL",No,Yes,No,No,8435,86.2,15.3,41176,21.2,78.8
No,26,M,No,"Hudson, OH",No,Yes,Yes,No,22258,98.2,3.8,124529,1.3,98.7
Yes,29,M,Yes,"Elkhart, IN",No,Yes,Yes,No,52451,77.6,26.7,35371,15.4,84.6
Yes,47,M,No,"Orange, FL",No,Yes,No,No,11825,87.6,21.7,32788,6.5,93.5
Yes,49,M,No,"Fruitland Park, FL",No,Yes,Yes,No,6135,85.0,17.3,39625,9.4,90.6
Yes,31,M,Yes,"Fayetteville, NC",No,Yes,No,Yes,209917,91.2,18.4,43630,41.9,58.1
Yes,32,M,Yes,"Fayetteville, NC",No,Yes,No,No,209917,91.2,18.4,43630,41.9,58.1
No,36,M,No,"Sioux, IA",No,Yes,No,No,82550,83.6,15.7,43888,2.9,97.1
Yes,36,M,No,"Allen, TX",No,Yes,No,No,99767,95.6,5.5,103051,8.4,91.6
Yes,21,M,Yes,"Allen, TX",No,Yes,Yes,No,99767,95.6,5.5,103051,8.4,91.6
Yes,36,M,No,"Leland, NC",No,Yes,No,No,18711,93.5,14.2,61374,10.0,90.0
Yes,35,M,Yes,"Sumter, SC",No,Yes,Yes,No,39921,84.0,18.6,38808,49.1,50.9
Yes,36,M,No,"Greenwood, IN",No,Yes,No,Yes,56327,91.5,13.7,54176,1.7,98.3
Yes,53,M,No,"York, NE",Yes,Yes,No,No,7847,93.9,13.1,47865,1.0,99.0
Yes,39,M,No,"Fairmont, WV",No,Yes,No,No,18489,88.1,24.9,36086,7.5,92.5
Yes,44,F,No,"Bullhead, AZ",Yes,Yes,No,No,40000,82.7,19.7,35948,1.3,98.7
Yes,24,M,No,"Medicine Lodge, KS",No,Yes,No,No,1944,91.6,16.4,54125,0.7,99.3
Yes,31,M,No,"Fort Valley, GA",No,Yes,No,No,8609,74.1,45.2,20962,81.6,18.400000000000006
Yes,32,M,Yes,"Hampton, GA",Yes,Yes,No,No,7573,80.9,32.4,43838,39.0,61.0
Yes,36,M,No,"Dallas, OR",No,Yes,No,No,15774,92.7,16.7,48843,0.2,99.8
Yes,48,M,No,"Arlington, TN",No,No,No,No,11691,94.1,3.4,93000,13.8,86.2
Yes,44,M,No,"Everett, WA",No,Yes,No,No,108726,88.1,17.6,49578,4.1,95.9
Yes,37,M,No,"Ridgefield, WA",No,Yes,No,No,7124,96.5,7.9,79243,0.9,99.1
No,52,M,No,"Granite Falls, NC",No,No,No,No,4628,77.6,20.2,43409,1.7,98.3
Yes,46,M,No,"Pharr, TX",No,Yes,No,No,77460,62.0,33.9,34708,0.6,99.4
Yes,36,M,No,"Brawley, CA",Yes,Yes,No,No,25998,70.4,25.2,37637,2.0,98.0
Yes,31,M,No,"Ponca, OK",No,Yes,No,No,24389,86.7,18.3,41061,3.2,96.8
Yes,25,M,No,"Burns Flat, OK",No,Yes,Yes,No,1999,87.0,15.2,51042,2.3,97.7
Yes,46,M,No,"Knox, IN",No,Yes,No,No,3572,75.1,20.9,33125,0.4,99.6
Yes,27,M,No,"Saraland, AL",No,Yes,No,No,14241,85.4,11.2,52621,12.0,88.0
Yes,24,M,Yes,"Coalinga, CA",No,Yes,No,No,16857,73.0,23.2,51860,4.1,95.9
Yes,19,M,Yes,"Capitol Heights, MD",No,Yes,No,No,4513,79.7,13.0,75788,91.3,8.700000000000003
Yes,53,F,No,"Lake Wales, FL",No,Yes,No,No,15633,77.8,28.9,36296,27.5,72.5
Yes,36,M,No,"Gadsden, AL",No,Yes,Yes,No,35709,78.3,29.4,29136,36.3,63.7
Yes,48,M,No,"Pico Rivera, CA",Yes,Yes,No,No,63414,68.2,13.7,55752,1.0,99.0
Yes,30,M,No,"King, OR",Yes,Yes,Yes,No,4242,96.7,7.7,45283,1.8,98.2
Yes,35,M,No,"Grass Valley, CA",No,Yes,No,No,12929,88.7,28.4,33700,0.4,99.6
Yes,71,F,No,"Pearland, TX",No,Yes,No,No,115502,93.1,4.5,95972,16.4,83.6
No,41,M,No,"North Riverside, IL",No,Yes,No,No,6613,93.0,11.2,59821,6.5,93.5
No,28,M,No,"Spring Hill, TN",No,No,No,No,37777,97.4,3.6,78588,5.4,94.6
Yes,52,M,No,"Chestertown, MD",No,No,No,Yes,5105,84.5,24.9,43977,20.4,79.6
Yes,36,M,No,"Pensacola, FL",No,Yes,No,No,52553,91.7,15.7,45527,28.0,72.0
No,33,M,No,"Mankato, MN",No,Yes,No,No,41697,94.1,26.2,41425,4.0,96.0
Yes,42,M,No,"Springfield, OH",No,Yes,No,No,59174,82.4,29.0,32066,18.1,81.9
Yes,17,M,Yes,"Villa Park, IL",Yes,Yes,No,No,21966,90.9,9.8,70176,4.3,95.7
Yes,35,M,No,"Woodstock, GA",No,Yes,Yes,No,30672,95.5,7.0,68504,10.2,89.8
Yes,53,M,No,"Gilmer, TX",Yes,Yes,No,Yes,5095,80.8,13.1,46122,18.0,82.0
Yes,51,M,Yes,"Pomona, CA",No,Yes,Yes,No,152440,67.5,22.1,49186,7.3,92.7
Yes,64,M,No,"Lancaster, KY",No,Yes,No,No,3833,70.3,36.7,29542,7.1,92.9
Yes,45,M,No,"English, IN",No,Yes,Yes,No,626,67.1,39.6,17438,0.3,99.7
Yes,20,M,No,"Dinuba, CA",No,Yes,No,No,23777,58.6,28.6,36860,0.7,99.3
Yes,41,M,No,"Monteagle, TN",Yes,Yes,No,No,1228,83.9,27.0,39567,2.3,97.7
Yes,23,M,No,"Sharon, PA",Yes,Yes,No,No,13368,86.5,24.5,30720,14.6,85.4
Yes,32,M,Yes,"Deerfield, IL",No,Yes,Yes,No,18948,98.4,2.9,137423,0.5,99.5
Yes,25,M,No,"Princeton, WV",No,Yes,Yes,No,5904,76.6,31.6,30856,6.3,93.7
Yes,26,M,No,"Princeton, WV",Yes,Yes,No,No,5904,76.6,31.6,30856,6.3,93.7
Yes,42,M,No,"Fairland, OK",No,Yes,Yes,No,1049,86.6,25.4,36750,0.2,99.8
Yes,50,M,No,"Independence, MO",Yes,Yes,No,No,117242,87.6,17.9,43472,5.6,94.4
Yes,44,M,No,"Cumming, GA",Yes,Yes,No,No,6156,81.1,20.7,43491,2.9,97.1
Yes,41,M,No,"Austin, MN",No,No,No,No,25008,85.4,15.9,42268,3.0,97.0
Yes,26,M,No,"Pearisburg, VA",Yes,Yes,No,No,2659,86.9,7.8,46792,2.3,97.7
Yes,36,M,No,"Tyrone, GA",No,Yes,Yes,No,7195,91.6,11.8,82500,25.3,74.7
Yes,43,M,No,"Fulton, KY",No,Yes,No,No,2216,79.3,25.2,24943,30.5,69.5
Yes,32,M,No,"Herndon, VA",No,Yes,No,No,24515,84.3,7.8,101872,9.5,90.5
Yes,29,M,No,"Soddy-Daisy, TN",Yes,Yes,Yes,No,13289,84.2,10.7,42861,0.7,99.3
Yes,39,M,No,"Twentynine Palms, CA",No,Yes,No,No,26097,89.9,17.9,41582,8.2,91.8
Yes,16,M,No,"Salinas, CA",No,Yes,No,Yes,156512,59.5,20.2,49840,2.0,98.0
Yes,40,M,No,"Watts, OK",No,Yes,No,No,314,73.6,53.1,22083,0.0,100.0
Yes,19,M,Yes,"Gary, IN",No,Yes,Yes,No,76451,83.9,37.1,28020,84.8,15.200000000000003
Yes,28,M,No,"Grand Forks, ND",No,Yes,No,No,56673,92.9,20.4,46149,2.0,98.0
Yes,25,M,No,"Florissant, MO",Yes,Yes,No,No,51701,91.7,8.5,50767,26.8,73.2
Yes,44,M,No,"Fritch, TX",No,Yes,Yes,No,2026,93.6,8.6,57880,0.2,99.8
Yes,44,M,Yes,"Greenville, MS",No,Yes,No,No,31297,78.7,36.8,29206,78.0,22.0
Yes,33,M,No,"Carson, CA",No,Yes,No,No,92506,79.6,10.9,72421,23.8,76.2
Yes,52,M,No,"Brooklet, GA",No,Yes,Yes,No,1524,93.2,10.5,55185,11.5,88.5
No,27,M,No,"Springfield, IL",Yes,Yes,No,Yes,116509,90.8,19.5,49868,18.5,81.5
Yes,25,M,Yes,"Kenner, LA",Yes,Yes,No,No,66971,84.7,15.5,47527,24.0,76.0
Yes,34,M,No,"Atascadero, CA",No,Yes,No,No,30133,92.6,11.0,66607,2.1,97.9
Yes,32,M,No,"Kuna, ID",No,Yes,Yes,No,18273,92.9,13.2,57417,0.6,99.4
Yes,37,M,No,"Oxford, AL",Yes,Yes,Yes,No,21362,83.5,11.7,51375,12.6,87.4
Yes,54,M,Yes,"Southaven, MS",No,Yes,No,No,53295,88.4,11.4,58227,22.2,77.8
Yes,41,M,No,"Southaven, MS",No,Yes,No,No,53295,88.4,11.4,58227,22.2,77.8
Yes,25,M,No,"Alhambra, CA",Yes,Yes,No,Yes,84981,80.7,15.8,53582,1.5,98.5
Yes,25,M,No,"Fort Stockton, TX",No,Yes,Yes,No,8434,72.3,10.3,49868,2.1,97.9
Yes,17,M,Yes,"Des Moines, WA",No,Yes,No,No,31351,85.3,13.7,58057,9.1,90.9
Yes,36,M,Yes,"Des Moines, WA",Yes,Yes,No,No,31351,85.3,13.7,58057,9.1,90.9
Yes,50,M,Yes,"Kiowa, OK",No,Yes,No,No,692,82.5,19.9,35833,0.3,99.7
Yes,36,M,No,"Lynnwood, WA",Yes,Yes,No,No,37719,88.3,16.0,50554,5.5,94.5
Yes,31,M,Yes,"Highland, CA",No,Yes,Yes,No,54834,75.0,20.7,53851,11.1,88.9
Yes,18,M,No,"Wichita Falls, TX",No,No,No,No,104097,85.3,19.8,44543,12.7,87.3
Yes,57,M,No,"Orange Park, FL",No,Yes,No,No,8694,92.6,8.7,47548,14.8,85.2
Yes,41,M,No,"Panhandle, TX",No,Yes,No,No,2359,94.9,11.0,73380,0.6,99.4
Yes,22,M,Yes,"Rowland, NC",No,Yes,Yes,No,1022,77.1,36.2,21298,70.3,29.700000000000003
Yes,38,M,No,"Grafton, WV",No,Yes,No,No,5100,84.8,20.1,34844,0.7,99.3
Yes,26,M,No,"Forest Park, IL",No,Yes,Yes,No,14040,92.5,9.9,51927,32.3,67.7
No,23,M,No,"Moultrie, GA",No,Yes,No,No,14016,72.3,36.0,25181,49.5,50.5
Yes,56,M,No,"DeLand, FL",Yes,Yes,No,No,31237,87.4,20.6,39382,17.1,82.9
Yes,45,M,No,"DeLand, FL",Yes,Yes,Yes,No,31237,87.4,20.6,39382,17.1,82.9
Yes,41,M,Yes,"Englewood, OH",Yes,Yes,No,Yes,13469,93.4,10.2,55486,12.9,87.1
Yes,50,M,Yes,"Commerce, CO",No,Yes,No,No,54536,80.1,15.6,66053,3.1,96.9
Yes,52,M,No,"Santa Monica, CA",Yes,Yes,Yes,No,92115,95.3,11.3,76580,3.9,96.1
Yes,51,M,No,"Richmond, KY",No,Yes,No,No,34562,86.2,31.9,30621,8.0,92.0
Yes,29,M,No,"Brookville, IN",No,Yes,No,No,2542,85.4,16.0,38333,0.3,99.7
Yes,34,M,No,"Anadarko, OK",No,Yes,No,No,6703,82.7,35.9,30567,4.7,95.3
Yes,45,M,No,"Bethany, OK",No,Yes,No,No,19443,86.9,17.1,42644,5.6,94.4
Yes,23,M,Yes,"Bridgeton, NJ",No,No,Yes,No,24749,61.5,32.0,36208,35.5,64.5
Yes,36,M,No,"Terrell, TX",No,Yes,Yes,No,17442,76.2,21.4,38055,27.4,72.6
Yes,26,M,No,"Santa Barbara, CA",Yes,Yes,Yes,No,91437,84.1,13.9,66107,1.6,98.4
Yes,35,M,No,"Vincennes, IN",No,Yes,Yes,No,17585,85.4,23.9,35455,4.7,95.3
Yes,33,M,No,"Cape Girardeau, MO",No,Yes,No,No,39206,88.7,25.9,40107,12.8,87.2
Yes,55,M,No,"Newman, CA",No,Yes,No,No,11064,76.0,19.8,50225,2.3,97.7
Yes,21,M,Yes,"Gardena, CA",No,Yes,Yes,No,59897,81.8,15.0,47674,24.4,75.6
Yes,22,M,Yes,"Portland, ME",Yes,Yes,No,No,66794,92.5,19.7,46280,7.1,92.9
Yes,33,M,No,"Bull Shoals, AR",No,Yes,No,No,1933,93.4,13.9,35737,0.1,99.9
Yes,27,M,No,"St. Joseph, MO",No,Yes,No,No,76338,86.4,19.9,43298,6.0,94.0
Yes,38,M,No,"Roy, UT",No,Yes,No,Yes,38770,90.7,12.1,62598,1.1,98.9
Yes,41,M,Yes,"Conroe, TX",No,Yes,No,No,81066,75.0,19.3,47680,10.3,89.7
Yes,25,M,No,"Conroe, TX",No,Yes,No,No,81066,75.0,19.3,47680,10.3,89.7
Yes,33,M,No,"Newton, KS",No,Yes,No,No,18941,88.1,16.8,45266,2.2,97.8
Yes,54,M,No,"Fairfax, OK",No,Yes,No,No,1310,83.8,25.9,31406,1.6,98.4
Yes,30,M,No,"London, KY",Yes,Yes,No,No,8040,76.4,27.5,31178,1.7,98.3
Yes,23,M,Yes,"Rocklin, CA",No,Yes,Yes,No,62722,95.8,8.6,80177,1.5,98.5
Yes,39,M,No,"Lumpkin, GA",No,Yes,Yes,No,1183,75.2,36.3,24659,33.2,66.8
Yes,27,M,No,"Shelby, NC",Yes,Yes,Yes,No,20024,85.1,29.0,34300,41.3,58.7
Yes,40,M,Yes,"Lufkin, TX",No,Yes,No,Yes,35743,77.2,23.7,39890,27.4,72.6
Yes,34,M,No,"San Marcos, CA",No,Yes,No,No,94582,81.4,16.0,57822,2.3,97.7
Yes,32,M,No,"Englewood, CO",Yes,Yes,No,No,33916,88.1,16.5,47046,2.2,97.8
Yes,25,M,No,"Lemoore, CA",No,Yes,No,No,25793,84.6,15.6,49623,6.4,93.6
Yes,50,M,No,"Fountain Inn, SC",Yes,Yes,No,No,8436,90.8,13.0,47816,31.2,68.8
Yes,36,M,No,"Medina, OH",No,Yes,Yes,No,26235,94.1,12.5,55370,3.1,96.9
Yes,36,M,No,"Riverside, CA",No,Yes,No,No,323683,78.5,18.8,57196,7.0,93.0
Yes,29,M,No,"Huntington Beach, CA",Yes,Yes,No,No,200625,92.4,9.4,83252,1.0,99.0
Yes,40,M,No,"Escondido, CA",Yes,Yes,No,No,151036,73.6,18.7,50899,2.5,97.5
Yes,51,M,No,"Midlothian, TX",No,Yes,No,No,27997,92.2,5.3,74881,3.6,96.4
Yes,28,M,No,"Bellingham, WA",No,Yes,Yes,Yes,86994,92.7,23.0,43536,1.3,98.7
Yes,23,M,Yes,"Euclid, OH",No,Yes,No,Yes,47466,88.7,20.9,35487,52.6,47.4
Yes,36,M,No,"Fife, WA",No,Yes,No,No,10042,88.8,14.8,55603,8.2,91.8
Yes,43,M,No,"Panama Beach, FL",No,Yes,No,No,12699,92.9,7.8,54406,2.3,97.7
Yes,34,M,Yes,"Warren, MI",No,Yes,No,No,135244,84.1,19.7,43523,13.5,86.5
Yes,59,F,No,"Lakeland, TN",Yes,Yes,No,No,12593,94.9,4.4,96964,9.4,90.6
Yes,36,M,No,"Cedartown, GA",No,Yes,Yes,No,9927,62.5,31.0,26897,18.8,81.2
Yes,19,M,No,"Cape Canaveral, FL",No,Yes,Yes,No,10319,93.4,13.4,44802,2.4,97.6
Yes,42,M,No,"Booneville, KY",No,Yes,No,No,160,80.6,43.9,12083,0.0,100.0
Yes,27,M,Yes,"Crowley, LA",No,Yes,No,No,12935,64.8,34.9,25607,32.5,67.5
Yes,45,M,No,"Weston, WI",No,Yes,No,No,15097,91.4,15.5,49276,0.8,99.2
Yes,42,M,Yes,"Sheridan, AR",No,Yes,Yes,No,4814,90.4,10.2,45966,1.6,98.4
Yes,26,M,No,"Cisco, TX",No,Yes,Yes,No,3767,80.7,27.3,31009,3.4,96.6
Yes,53,M,No,"Anderson, CA",No,Yes,No,No,10247,85.0,24.6,32536,0.7,99.3
No,56,M,No,"Delray Beach, FL",Yes,No,No,No,67486,85.5,17.8,50136,28.0,72.0
Yes,51,M,No,"Lewisburg, TN",No,Yes,No,No,11649,75.9,22.0,34201,13.7,86.3
Yes,36,M,No,"Lafayette, IN",No,Yes,Yes,No,71738,85.6,19.8,40419,6.2,93.8
Yes,73,M,No,"Manistee, MI",No,Yes,No,No,6075,92.2,19.0,36338,0.5,99.5
Yes,41,M,No,"Stockton, IL",No,Yes,Yes,No,1768,94.1,16.1,37500,0.2,99.8
Yes,59,M,No,"Byars, OK",No,Yes,Yes,No,269,70.3,25.3,25781,0.0,100.0
Yes,28,M,Yes,"New Castle, DE",No,Yes,Yes,No,5153,88.8,13.7,56307,27.2,72.8
